property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building,province,price_per_m2,region,municipality
RWC41019,Achterheide 86,1840,House,Residence,425000,4,236,0,0,0,1,,1,3,0,Normal,Flemish-Brabant,1800.847458,Flanders,Londerzeel
VWD15346,Grotewinkellaan 132,1853,Apartment,Apartment,265000,2,92,0,0,0,1,6,0,3,0,Fully renovated,Flemish-Brabant,2880.434783,Flanders,Grimbergen
RBU52214,Vlinderstraat 6,1982,House,Villa,940000,5,342,0,0,0,1,,1,4,0,Normal,Flemish-Brabant,2748.538012,Flanders,Zemst
RBU52079,Albertstraat 7,1500,House,Residence,599000,3,198,0,0,0,1,,0,,0,Excellent,Flemish-Brabant,3025.252525,Flanders,Halle
RBU52127,Torenstraat 74,3384,House,Villa,414904,3,136,0,0,0,1,,1,3,0,New,Flemish-Brabant,3050.764706,Flanders,Glabbeek
RBU52147,Roekensstraat 7,1820,House,Residence,648000,5,350,1,0,0,1,,1,2,0,Fully renovated,Flemish-Brabant,1851.428571,Flanders,Steenokkerzeel
RBU51852,Galgstraat 123,1600,House,Residence,449000,3,150,1,0,0,1,28,1,3,0,Excellent,Flemish-Brabant,2993.333333,Flanders,Sint-Pieters-Leeuw
VBD42177,Drève Pittoresque 94,1640,House,Residence,675000,4,170,0,0,0,1,30,1,3,0,,Flemish-Brabant,3970.588235,Flanders,Sint-Genesius-Rode
VBD41827,Eikenbosstraat 25,1640,House,Villa,965000,4,322,1,0,0,1,25,1,4,1,Normal,Flemish-Brabant,2996.89441,Flanders,Sint-Genesius-Rode
RBU51300,,3294,Apartment,Apartment,365000,3,120,0,0,0,1,,0,2,0,New,Flemish-Brabant,3041.666667,Flanders,Diest
RBU51505,Linterseweg 41,3440,House,Residence,289000,3,142,0,0,0,0,,1,2,0,,Flemish-Brabant,2035.211268,Flanders,Zoutleeuw
RBU51795,Mechelsesteenweg 571,3020,House,Residence,255000,3,181,0,0,0,0,,0,3,0,To be renovated,Flemish-Brabant,1408.839779,Flanders,Herent
RBT16369,Brusselsesteenweg 47,1850,House,Residence,1095000,5,978,0,0,0,1,,1,3,0,,Flemish-Brabant,1119.631902,Flanders,Grimbergen
VBD41821,Abstraat 55,3090,House,Residence,565000,3,180,0,0,0,1,,1,4,0,Normal,Flemish-Brabant,3138.888889,Flanders,Overijse
RBU51305,Nieuwenbos 22,1702,House,Villa,435000,3,152,0,0,0,1,,1,,0,Normal,Flemish-Brabant,2861.842105,Flanders,Dilbeek
RBU51474,Zelemseweg 74,3290,House,Residence,225000,2,153,0,0,0,0,,1,,0,To be renovated,Flemish-Brabant,1470.588235,Flanders,Diest
RBU51473,De Vliet 2,3221,House,Villa,799000,3,323,0,0,0,1,,1,,0,Normal,Flemish-Brabant,2473.684211,Flanders,Holsbeek
RBU51745,Derdeschoofstraat 6,1800,House,Residence,425000,4,118,0,0,0,0,,1,2,0,,Flemish-Brabant,3601.694915,Flanders,Vilvoorde
RBU51736,Moespikstraat 82,3300,House,Residence,330000,3,121,0,0,0,1,,1,,0,,Flemish-Brabant,2727.272727,Flanders,Tienen
RBU51537,Ed. Schelfhoutstraat 168,1770,House,Villa,519000,3,240,1,0,1,1,40,1,4,0,To renovate,Flemish-Brabant,2162.5,Flanders,Liedekerke
RBU51645,Stationsstraat 20 11,1770,Apartment,Apartment,149000,1,88,0,0,0,0,,0,2,0,To be renovated,Flemish-Brabant,1693.181818,Flanders,Liedekerke
RBU51531,Langestraat 75,1790,House,Residence,295000,3,124,1,0,0,1,14,1,3,0,To be renovated,Flemish-Brabant,2379.032258,Flanders,Affligem
RBU51554,Mechelsesteenweg 317,1970,House,Residence,725000,4,190,0,0,0,1,,1,3,0,Excellent,Flemish-Brabant,3815.789474,Flanders,Wezembeek-Oppem
RBU51556,Ijzerstraat 60,3080,House,Residence,485000,3,233,0,0,0,1,25,1,3,0,,Flemish-Brabant,2081.545064,Flanders,Tervuren
RBU51258,,3078,House,Residence,475000,3,103,1,0,0,1,,1,4,0,Normal,Flemish-Brabant,4611.650485,Flanders,Kortenberg
RBU51063,Karenveldstraat 38,1745,House,Residence,425000,3,180,1,0,0,1,,1,4,0,Excellent,Flemish-Brabant,2361.111111,Flanders,Opwijk
RBU41573,Kasteelstraat 22,1560,Apartment,Apartment,895000,12,444,0,0,0,0,,0,3,0,Normal,Flemish-Brabant,2015.765766,Flanders,Hoeilaart
VBD41425,,3080,House,Residence,697000,3,187,1,0,0,1,10,1,3,0,Excellent,Flemish-Brabant,3727.272727,Flanders,Tervuren
RBU50983,Mechelbaan 152,3130,House,Residence,550000,1,191,0,0,0,1,,1,4,1,Normal,Flemish-Brabant,2879.581152,Flanders,Begijnendijk
VWD15314,Dorpsplein 3,1830,Apartment,Duplex,375000,4,150,0,0,0,1,,0,2,0,Normal,Flemish-Brabant,2500,Flanders,Machelen
RBU51079,Maria-Theresialaan 39 2.01,1800,Apartment,Apartment,448000,3,110,1,0,0,1,12,0,2,0,Excellent,Flemish-Brabant,4072.727273,Flanders,Vilvoorde
RBU50947,Diestsesteenweg 67,3390,House,Residence,645000,3,296,0,0,0,0,,1,,0,To be renovated,Flemish-Brabant,2179.054054,Flanders,Tielt-Winge
RBU50874,Pieter Cornelisstraat 73,1601,House,Residence,320000,3,139,0,0,0,1,,1,2,0,,Flemish-Brabant,2302.158273,Flanders,Sint-Pieters-Leeuw
RBU51151,Komatsulaan 15,1800,House,Villa,525000,3,180,0,0,0,0,,1,,0,Normal,Flemish-Brabant,2916.666667,Flanders,Vilvoorde
VBD41267,"Avenue Roi Albert I, 73",1780,Apartment,Apartment,199999,1,70,0,0,0,1,5,0,2,0,,Flemish-Brabant,2857.128571,Flanders,Wemmel
VBD40902,Danislaan 28,1650,House,Residence,375000,3,122,0,0,1,1,,1,3,0,Normal,Flemish-Brabant,3073.770492,Flanders,Beersel
RBU50943,Diestsesteenweg 67,3390,House,Mixed building,645000,3,296,0,0,0,0,,1,,0,To be renovated,Flemish-Brabant,2179.054054,Flanders,Tielt-Winge
RBU51255,Victor Baetensstraat 15,1500,Apartment,Apartment,245000,2,96,0,0,0,1,,0,,0,Normal,Flemish-Brabant,2552.083333,Flanders,Halle
RBU51244,Klein Vilvoordestraat 32/32A,3078,House,Residence,549000,5,397,0,0,0,1,,1,,0,To renovate,Flemish-Brabant,1382.871537,Flanders,Kortenberg
RBU51085,Romeinsesteenweg 904,1780,Apartment,Duplex,285000,2,98,0,0,0,1,13,0,,0,New,Flemish-Brabant,2908.163265,Flanders,Wemmel
RBU51075,Sint Stevensstraat 66,1600,House,Mixed building,450000,3,225,1,0,0,1,25,1,2,0,Normal,Flemish-Brabant,2000,Flanders,Sint-Pieters-Leeuw
RBU51247,Zeenstraat 103,1933,House,Bungalow,399000,2,119,0,0,0,1,,1,,0,To renovate,Flemish-Brabant,3352.941176,Flanders,Zaventem
RBU50918,Turnhoutsebaan 4-6 4.4,3294,Apartment,Apartment,333000,2,110,1,0,0,1,,0,2,0,Excellent,Flemish-Brabant,3027.272727,Flanders,Diest
RBU50824,Brusselsesteenweg 531,3090,House,Residence,658000,2,180,0,0,0,1,,1,4,0,Normal,Flemish-Brabant,3655.555556,Flanders,Overijse
RBU50909,Plintveld 17,3080,House,Residence,420000,3,166,0,0,0,1,,1,,0,To be renovated,Flemish-Brabant,2530.120482,Flanders,Tervuren
RBU50796,Hagebeuk 3,1785,House,Residence,445000,3,166,0,0,0,0,,1,4,0,To be renovated,Flemish-Brabant,2680.722892,Flanders,Merchtem
RBU50744,Wijgmaalsesteenweg 127,3150,House,Residence,375000,3,191,0,0,0,1,,1,4,0,To be renovated,Flemish-Brabant,1963.350785,Flanders,Haacht
RBU50730,Kempenlaan 3 1,3140,Apartment,Apartment,335000,3,137,0,0,0,1,,1,3,0,,Flemish-Brabant,2445.255474,Flanders,Keerbergen
VBD40802,Av. des Faisans 24,1950,House,Residence,1795000,5,280,0,0,0,1,55,1,4,0,Normal,Flemish-Brabant,6410.714286,Flanders,Kraainem
RBU50697,Ketelstraat 2,3440,House,Residence,349000,3,260,0,0,0,0,,1,4,0,To be renovated,Flemish-Brabant,1342.307692,Flanders,Zoutleeuw
RBU50810,Potaardestraat 29 3,1790,Apartment,Triplex,295000,3,107,1,0,0,1,14,1,2,0,Excellent,Flemish-Brabant,2757.009346,Flanders,Affligem
RBU50665,Ternatsestraat 35 2,1790,Apartment,Ground floor,275000,2,80,1,0,0,1,,0,2,0,Excellent,Flemish-Brabant,3437.5,Flanders,Affligem
RWC40995,Van Bergenstraat 10,1860,House,Villa,585000,4,239,0,0,0,1,,1,4,0,Normal,Flemish-Brabant,2447.698745,Flanders,Meise
RBU50663,Keizerstraat 46,1740,House,Residence,230000,2,110,0,0,0,1,,0,3,0,To be renovated,Flemish-Brabant,2090.909091,Flanders,Ternat
RBU50664,Affligemstraat 13,1740,House,Residence,429000,3,209,1,0,0,1,15,1,3,0,Excellent,Flemish-Brabant,2052.631579,Flanders,Ternat
VBD40688,,1731,Apartment,Apartment,180000,2,80,0,0,0,1,,0,,0,To be renovated,Flemish-Brabant,2250,Flanders,Asse
RBU50792,Steenweg op Alsemberg 93 28,1630,Apartment,Apartment,245000,2,79,0,0,0,1,,1,,0,Normal,Flemish-Brabant,3101.265823,Flanders,Linkebeek
RWC40998,Haachtsesteenweg 195,1910,Apartment,Ground floor,360000,2,106,1,0,0,1,20,1,2,0,Excellent,Flemish-Brabant,3396.226415,Flanders,Kampenhout
RBU50823,,3061,Apartment,Apartment,465000,2,121,0,0,0,1,10,0,,0,New,Flemish-Brabant,3842.975207,Flanders,Bertem
RBU50673,Emiel Dewandeleerstraat 2,1830,House,Residence,399000,3,135,0,0,0,1,,1,,0,Normal,Flemish-Brabant,2955.555556,Flanders,Machelen
RBU50672,Grootlosestraat 81,3128,House,Villa,725000,4,252,1,0,0,1,,1,4,1,Excellent,Flemish-Brabant,2876.984127,Flanders,Tremelo
RBU50666,Sint-Antoniuslaan 33,1700,House,Villa,1099000,9,560,1,0,0,1,,1,4,0,Normal,Flemish-Brabant,1962.5,Flanders,Dilbeek
RBU24740,Durasweg 25,3440,House,Residence,220000,,166,0,0,0,0,,1,4,0,To be renovated,Flemish-Brabant,1325.301205,Flanders,Zoutleeuw
RBU50380,Heiveld 1 3.01,1745,Apartment,Apartment,289000,2,100,1,0,0,1,4,0,3,0,New,Flemish-Brabant,2890,Flanders,Opwijk
RBU50303,J. Vander Vekenstraat 73,1780,House,Residence,648000,5,269,0,0,0,1,,1,3,0,To be renovated,Flemish-Brabant,2408.921933,Flanders,Wemmel
RBU50398,Bloemenveld 1,1930,House,Residence,549000,3,166,0,0,0,0,,1,4,0,To be renovated,Flemish-Brabant,3307.228916,Flanders,Zaventem
RBU50381,Heiveld 1 01,1745,Apartment,Apartment,299000,3,152,1,0,0,1,19,0,2,0,Normal,Flemish-Brabant,1967.105263,Flanders,Opwijk
RBU50291,Smisstraat 7,3020,House,Residence,485000,2,130,0,0,0,0,,1,4,0,Normal,Flemish-Brabant,3730.769231,Flanders,Herent
RBU50275,Molenstraat 1,1670,House,Cottage,320000,3,265,1,0,0,1,,1,3,0,To be renovated,Flemish-Brabant,1207.54717,Flanders,Pepingen
VBD40467,,1540,House,Residence,295000,5,200,0,0,0,1,35,1,4,0,Normal,Flemish-Brabant,1475,Flanders,Herne
RWC40989,Rumoldusstraat 80,1703,House,Residence,640000,4,250,1,0,1,1,,1,4,0,Normal,Flemish-Brabant,2560,Flanders,Dilbeek
RBU50417,Tessenderloseweg 133,3290,House,Residence,275000,3,170,1,0,0,1,,1,4,0,To renovate,Flemish-Brabant,1617.647059,Flanders,Diest
RBU50524,Maria-Theresialaan 10 0401,1800,Apartment,Penthouse,735000,3,180,1,0,0,1,140,0,3,0,Excellent,Flemish-Brabant,4083.333333,Flanders,Vilvoorde
RBU50437,Nerviersstraat 140 1,1730,Apartment,Apartment,325000,2,100,1,0,0,1,10,0,3,0,Fully renovated,Flemish-Brabant,3250,Flanders,Asse
RBU50438,Nieuwbaan 132,1740,House,Residence,299000,3,230,1,0,0,1,24,1,3,0,To be renovated,Flemish-Brabant,1300,Flanders,Ternat
RBU50382,Heiveld 1 3.02,1745,Apartment,Apartment,259000,2,92,1,0,0,1,3,0,,0,Excellent,Flemish-Brabant,2815.217391,Flanders,Opwijk
RBU50263,Tramlaan 127,1933,House,Residence,599000,3,187,0,0,0,1,9,1,,0,Normal,Flemish-Brabant,3203.208556,Flanders,Zaventem
RBU50544,Jozef Springaelstraat 46,1651,House,Residence,349000,3,118,0,0,0,1,,1,,0,Normal,Flemish-Brabant,2957.627119,Flanders,Beersel
RBU37383,Raamlolaan 5,3120,House,Residence,488000,4,293,1,0,0,1,,1,4,0,Normal,Flemish-Brabant,1665.52901,Flanders,Tremelo
RBU50425,Jan Maervoetstraat 8,1785,House,Residence,299000,4,115,0,0,0,0,,1,2,0,,Flemish-Brabant,2600,Flanders,Merchtem
RBU50501,Weversstraat 3,1840,House,Residence,315000,4,190,0,0,0,1,,1,4,0,,Flemish-Brabant,1657.894737,Flanders,Londerzeel
RBU48588,Klein broekstraat 24,3271,House,Residence,275000,3,153,0,0,0,1,30,1,3,0,To be renovated,Flemish-Brabant,1797.385621,Flanders,Scherpenheuvel-Zichem
RBU50006,Nieuwe Kaai 32 A,1761,House,Residence,575000,4,254,0,0,0,1,,1,3,0,Excellent,Flemish-Brabant,2263.779528,Flanders,Roosdaal
RBU50235,Pastoriestraat,3128,Apartment,Duplex,438000,3,158,1,0,0,1,48,1,2,0,New,Flemish-Brabant,2772.151899,Flanders,Tremelo
RBU50236,Victor Mertensstraat 50,1501,House,Residence,275000,3,107,0,0,0,1,,1,3,0,To be renovated,Flemish-Brabant,2570.093458,Flanders,Halle
RBU50203,Villadreef 5,3128,House,Residence,540000,3,150,0,0,0,1,,1,4,0,Excellent,Flemish-Brabant,3600,Flanders,Tremelo
RBU50249,Wemmelsestraat 4 6,1853,Apartment,Apartment,275000,2,95,0,0,0,0,,0,,0,Normal,Flemish-Brabant,2894.736842,Flanders,Grimbergen
RBU50237,Ruisbroeksesteenweg 189,1600,House,Residence,349000,3,141,1,0,0,1,,1,2,0,To renovate,Flemish-Brabant,2475.177305,Flanders,Sint-Pieters-Leeuw
VBD39992,,1850,House,Residence,499000,3,176,1,0,0,1,29,1,3,0,Normal,Flemish-Brabant,2835.227273,Flanders,Grimbergen
VBD39991,,1780,House,Residence,499000,3,176,1,0,0,1,29,1,3,0,Normal,Flemish-Brabant,2835.227273,Flanders,Wemmel
RBU50091,Zavelbergweg 23,1640,House,Residence,399000,3,209,0,0,0,1,,1,,0,To be renovated,Flemish-Brabant,1909.090909,Flanders,Sint-Genesius-Rode
RBU50261,Neerhoflaan 130,1780,House,Villa,899000,5,238,1,0,0,1,35,1,4,1,Normal,Flemish-Brabant,3777.310924,Flanders,Wemmel
RBU50250,Staatsbaan 147A 11,3460,Apartment,Ground floor,329000,2,89,0,0,0,1,,1,,0,Normal,Flemish-Brabant,3696.629213,Flanders,Bekkevoort
VBD39972,,1932,Apartment,Apartment,315000,2,75,1,0,0,0,,1,2,0,Normal,Flemish-Brabant,4200,Flanders,Zaventem
RBU50007,Nieuwe Kaai 32 A,1770,House,Residence,575000,4,254,0,0,0,1,,1,3,0,Excellent,Flemish-Brabant,2263.779528,Flanders,Liedekerke
RBU50247,Esp 6,1745,House,Residence,339000,5,240,1,0,0,1,30,0,2,0,Normal,Flemish-Brabant,1412.5,Flanders,Opwijk
VBD39990,,1853,House,Residence,499000,3,176,1,0,0,1,29,1,3,0,Normal,Flemish-Brabant,2835.227273,Flanders,Grimbergen
RBU50191,J.B.Callebautstraat 101,1790,House,Residence,175000,1,75,1,0,0,1,20,1,2,0,To be renovated,Flemish-Brabant,2333.333333,Flanders,Affligem
RBU50216,Bessenlaan 1 23,1700,Apartment,Apartment,289000,2,100,0,0,0,1,,0,,0,,Flemish-Brabant,2890,Flanders,Dilbeek
RBU49733,Gijmelsesteenweg 288A,3201,House,Bungalow,360000,2,131,0,0,0,0,,1,,0,Normal,Flemish-Brabant,2748.091603,Flanders,Aarschot
RBU49721,Tiensesteenweg 65,3210,House,Residence,350000,5,304,0,0,0,0,,1,,0,To be renovated,Flemish-Brabant,1151.315789,Flanders,Lubbeek
RBU49748,Hallebaan 18,1671,House,Cottage,249000,1,193,0,0,0,0,,1,4,0,To be renovated,Flemish-Brabant,1290.15544,Flanders,Pepingen
RBU49727,Wersbeekstraat 33,3391,House,Residence,383300,3,161,0,0,0,0,,1,,0,Normal,Flemish-Brabant,2380.745342,Flanders,Tielt-Winge
RBU02863,Boomgaardweg 56,1640,House,Residence,581000,4,197,0,0,0,1,22,1,2,0,,Flemish-Brabant,2949.238579,Flanders,Sint-Genesius-Rode
RBU49590,Kattestraat 27 208,1785,Apartment,Apartment,398000,2,105,0,0,0,1,,0,4,0,Excellent,Flemish-Brabant,3790.47619,Flanders,Merchtem
RBU49751,Ninoofsesteenweg 417,1750,House,Residence,475000,3,188,1,0,0,1,,1,4,0,To be renovated,Flemish-Brabant,2526.595745,Flanders,Lennik
RBU49684,,1540,House,Residence,335000,3,102,0,0,0,1,,1,3,0,Normal,Flemish-Brabant,3284.313725,Flanders,Herne
RWC40974,Denijs Dillestraat 84 0101,3200,Apartment,Apartment,342000,3,112,1,0,0,1,,0,,0,Excellent,Flemish-Brabant,3053.571429,Flanders,Aarschot
RBU49659,Oct de Kerchove d'Exaerdestraat 140,1500,House,Residence,498000,4,297,0,0,0,1,,1,2,0,,Flemish-Brabant,1676.767677,Flanders,Halle
RBU49732,Mechelseweg 220,1880,House,Residence,250000,4,293,0,0,0,0,,0,,0,To be renovated,Flemish-Brabant,853.2423208,Flanders,Kapelle-op-den-Bos
RBU49673,Leuvensesteenweg 318,3190,House,Residence,1048000,3,324,1,0,0,1,,1,4,1,Excellent,Flemish-Brabant,3234.567901,Flanders,Boortmeerbeek
VBD39441,,1933,House,Villa,660000,4,247,1,0,0,1,65,1,4,0,To be renovated,Flemish-Brabant,2672.064777,Flanders,Zaventem
RBU49736,Processieweg 16,3201,House,Bungalow,369000,2,172,0,0,0,1,,1,,0,To be renovated,Flemish-Brabant,2145.348837,Flanders,Aarschot
RBU49802,,3202,House,Residence,225000,3,155,0,0,0,0,,0,3,0,,Flemish-Brabant,1451.612903,Flanders,Aarschot
RBU49734,Bergstraat 4E,3390,House,Residence,379000,3,136,0,0,0,1,4,1,,0,Normal,Flemish-Brabant,2786.764706,Flanders,Tielt-Winge
RBU49937,Willem De Ganckstraat 6,1730,House,Residence,695000,3,165,0,0,0,1,2,1,4,0,Normal,Flemish-Brabant,4212.121212,Flanders,Asse
RBU49663,Lutgardisstraat 14 A,1820,House,Residence,399000,3,125,1,0,0,1,,1,2,0,Excellent,Flemish-Brabant,3192,Flanders,Steenokkerzeel
RBU20356,Petrus Deboeckstraat 40 1eV,1600,Apartment,Apartment,259000,2,74,1,0,0,1,,0,3,0,To be renovated,Flemish-Brabant,3500,Flanders,Sint-Pieters-Leeuw
RBU49332,Neervelpsestraat 23,3360,House,Residence,548000,3,256,0,0,0,1,,1,4,0,Normal,Flemish-Brabant,2140.625,Flanders,Bierbeek
RBU49078,Steenweg naar Alsemberg 866,1654,House,Residence,339000,3,120,0,0,0,1,,1,4,0,,Flemish-Brabant,2825,Flanders,Beersel
RBU27249,Elegemstraat 50 0.3,1700,Apartment,Apartment,385000,2,71,1,0,0,1,12,0,2,0,New,Flemish-Brabant,5422.535211,Flanders,Dilbeek
RBU49321,Wijgmaalsesteenweg 28 11,3020,Apartment,Apartment,195000,1,46,0,0,0,0,,0,4,0,To be renovated,Flemish-Brabant,4239.130435,Flanders,Herent
VBD39101,,3150,House,Residence,485166,4,206,0,0,0,0,,1,3,0,New,Flemish-Brabant,2355.174757,Flanders,Haacht
RBU49300,Rijmenamsesteenweg 191,3150,House,Residence,315000,3,141,0,0,0,0,,1,4,0,To be renovated,Flemish-Brabant,2234.042553,Flanders,Haacht
RBU49080,Rodenemweg 43,1500,House,Residence,429000,3,146,0,0,0,1,,1,2,0,,Flemish-Brabant,2938.356164,Flanders,Halle
RBU49305,Middenlaan 12,1500,House,Residence,265000,3,105,0,0,0,0,,1,,0,To renovate,Flemish-Brabant,2523.809524,Flanders,Halle
VBD39099,,3140,House,Residence,537851,3,184,0,0,0,0,,0,4,0,New,Flemish-Brabant,2923.103261,Flanders,Keerbergen
VBD39102,,3130,House,Residence,485059,3,187,0,0,0,0,,0,4,0,New,Flemish-Brabant,2593.898396,Flanders,Begijnendijk
RBU49307,Appelmansstraat 1,1703,House,Villa,825000,5,275,0,0,0,1,,1,,1,Normal,Flemish-Brabant,3000,Flanders,Dilbeek
RBU49312,Kattebroekstraat 49,1700,House,Residence,620000,5,255,0,0,0,0,,0,,0,Normal,Flemish-Brabant,2431.372549,Flanders,Dilbeek
VBD39247,Lenneke Marelaan 40 131,1932,Apartment,Apartment,245000,2,86,0,0,0,1,9,0,,0,To be renovated,Flemish-Brabant,2848.837209,Flanders,Zaventem
RBU49058,Frans Robbrechtsstraat 23,1780,House,Residence,475000,3,133,0,0,0,1,,1,2,0,Fully renovated,Flemish-Brabant,3571.428571,Flanders,Wemmel
RBU49081,Rodenemweg 43,1500,House,Residence,339000,3,146,0,0,0,1,,1,2,0,,Flemish-Brabant,2321.917808,Flanders,Halle
RBU49308,Molenstraat 49,1700,House,Residence,425000,4,139,0,0,0,1,,1,,0,Normal,Flemish-Brabant,3057.553957,Flanders,Dilbeek
RBU49079,Steenweg naar Alsemberg 866,1650,House,Residence,339000,3,120,0,0,0,1,,1,4,0,,Flemish-Brabant,2825,Flanders,Beersel
RBU49091,Vogelstraat 8,1600,House,Residence,1290000,4,393,1,0,0,1,45,1,4,1,To renovate,Flemish-Brabant,3282.442748,Flanders,Sint-Pieters-Leeuw
RBU49310,Molenbergstraat 1,1700,House,Residence,295000,2,128,0,0,0,0,,0,,0,Normal,Flemish-Brabant,2304.6875,Flanders,Dilbeek
RBU48590,Bremstraat 8+8c,3001,Apartment,Apartment,1150000,4,222,0,0,0,1,,1,4,0,New,Flemish-Brabant,5180.18018,Flanders,Leuven
RBU48454,Provinciesteenweg 46 A205,3150,House,Residence,405000,3,154,0,0,0,1,12,1,,0,New,Flemish-Brabant,2629.87013,Flanders,Haacht
RBU48626,Tervuursesteenweg 784,1982,House,Residence,349000,4,170,0,0,0,1,,0,2,0,Normal,Flemish-Brabant,2052.941176,Flanders,Zemst
RBU48474,Jan Longinstraat 16,1731,House,Residence,399000,3,150,0,0,0,1,12,1,4,0,To be renovated,Flemish-Brabant,2660,Flanders,Asse
VBD39039,Avenue des Perdrix 20,1950,House,Residence,1100000,5,372,1,0,1,1,,1,4,0,To be renovated,Flemish-Brabant,2956.989247,Flanders,Kraainem
RBU26912,Steenkaai 84,1800,Apartment,Apartment,460000,3,117,1,0,0,1,,0,3,0,Excellent,Flemish-Brabant,3931.623932,Flanders,Vilvoorde
RBU48438,Molenstraat 173,1880,House,Residence,299000,2,153,0,0,0,0,,1,,0,To renovate,Flemish-Brabant,1954.248366,Flanders,Kapelle-op-den-Bos
RBU48561,Predikherenstraat 12,3000,House,Master house,895000,3,339,0,0,0,0,,1,,0,To be renovated,Flemish-Brabant,2640.117994,Flanders,Leuven
RBU48413,Schoolstraat 21,3090,House,Residence,495000,3,150,0,0,0,1,30,1,4,0,,Flemish-Brabant,3300,Flanders,Overijse
RBU48424,Dreve de la Ferme 74,1970,House,Residence,650000,3,155,0,0,0,1,,1,4,0,To be renovated,Flemish-Brabant,4193.548387,Flanders,Wezembeek-Oppem
RBU48892,Dorp 21 2,1602,Apartment,Ground floor,378000,2,86,0,0,0,1,4,1,2,0,,Flemish-Brabant,4395.348837,Flanders,Sint-Pieters-Leeuw
RBU48497,Joseph Kumpsstraat 25,1560,House,Mixed building,675000,3,257,1,0,0,1,,1,4,0,Excellent,Flemish-Brabant,2626.459144,Flanders,Hoeilaart
RBU48592,Bremstraat 8+8c,3000,Apartment,Apartment,1150000,4,222,0,0,0,1,,1,4,0,New,Flemish-Brabant,5180.18018,Flanders,Leuven
RBU48504,Zittert 6,1730,House,Residence,1370000,6,550,1,0,0,1,,1,4,1,Normal,Flemish-Brabant,2490.909091,Flanders,Asse
RBU48964,Brusselsesteenweg 129 129 4,1730,Apartment,Apartment,249000,2,85,1,0,0,1,12,0,2,0,Normal,Flemish-Brabant,2929.411765,Flanders,Asse
RBU48470,Hofveld 32,1730,House,Residence,659000,3,316,1,0,0,1,,1,3,0,Excellent,Flemish-Brabant,2085.443038,Flanders,Asse
RBU48452,Tiensestraat 20,3400,House,Residence,279900,3,196,0,0,0,1,20,0,3,0,,Flemish-Brabant,1428.061224,Flanders,Landen
RBU48918,Bredestraat 51,3271,House,Residence,395000,4,152,0,0,0,1,,1,3,0,Fully renovated,Flemish-Brabant,2598.684211,Flanders,Scherpenheuvel-Zichem
RBU23611,Koestraat 16,3090,House,Residence,299000,3,197,0,0,0,1,,1,4,0,,Flemish-Brabant,1517.766497,Flanders,Overijse
RBU21402,Mandsteenweg 19 9,1785,Apartment,Apartment,155000,1,55,0,0,0,0,,0,,0,Fully renovated,Flemish-Brabant,2818.181818,Flanders,Merchtem
VBD38583,Brusselsesteenweg 207,1730,House,Residence,215000,2,71,1,0,0,1,12,0,2,0,To renovate,Flemish-Brabant,3028.169014,Flanders,Asse
RWC40958,Kaudenaardestraat 131,1700,House,Villa,598000,4,310,1,0,1,1,20,1,4,0,Normal,Flemish-Brabant,1929.032258,Flanders,Dilbeek
RBU48107,Frans Thirrystraat 24 201,1731,Apartment,Duplex,375000,3,114,0,0,0,1,9,0,,0,Normal,Flemish-Brabant,3289.473684,Flanders,Asse
RBU48106,Kaudenaardestraat 126,1700,House,Residence,415000,2,125,0,0,0,0,,1,,0,Normal,Flemish-Brabant,3320,Flanders,Dilbeek
VBD38634,,1831,House,Villa,699000,5,275,1,0,0,1,,1,4,1,Normal,Flemish-Brabant,2541.818182,Flanders,Machelen
RBU48359,7de Liniestraat 18,3150,House,Residence,285000,3,195,0,0,0,1,,1,4,0,To be renovated,Flemish-Brabant,1461.538462,Flanders,Haacht
RBU48405,Italiëlaan 4 5 2,1800,Apartment,Apartment,189000,2,73,0,0,0,1,18,1,,0,,Flemish-Brabant,2589.041096,Flanders,Vilvoorde
VBD38688,,1933,House,Residence,660000,3,220,0,0,0,1,20,1,2,0,To be renovated,Flemish-Brabant,3000,Flanders,Zaventem
RBU23727,Eppegemsesteenweg 32 0101,1982,Apartment,Duplex,443760,3,154,0,0,0,1,21,0,,0,,Flemish-Brabant,2881.558442,Flanders,Zemst
RBU48176,Brusselsesteenweg 160,1730,House,Mixed building,379000,2,309,1,0,0,1,29,1,2,0,Normal,Flemish-Brabant,1226.537217,Flanders,Asse
RBU48256,Hugo Verrieststraat 4,1700,House,Residence,549000,4,206,1,0,0,1,40,1,3,0,Excellent,Flemish-Brabant,2665.048544,Flanders,Dilbeek
VBD38684,Avenue des Châtaignes 22,1950,House,Villa,1190000,9,325,1,0,0,1,60,1,4,0,To renovate,Flemish-Brabant,3661.538462,Flanders,Kraainem
RBU47971,Nieuwlaan 51,1701,House,Residence,619000,4,128,0,0,0,1,,1,4,0,Normal,Flemish-Brabant,4835.9375,Flanders,Dilbeek
RBU48229,Pastoor Dergentlaan 204,3200,House,Residence,339000,2,151,1,0,0,1,,1,2,0,,Flemish-Brabant,2245.033113,Flanders,Aarschot
